ts,offset,side,strike,spot,close,volume,oi
2026-08-27 15:00:00,ATM-2,PE,77000.0,77213.18,14.25,12286980,9798920
2026-08-27 15:05:00,ATM-2,PE,77000.0,77208.08,16.05,18752180,9765260
2026-08-27 15:10:00,ATM-2,PE,77000.0,77182.91,19.9,15619760,9575420
2026-08-27 15:15:00,ATM-2,PE,77000.0,77182.91,15.65,16136140,9228720
2026-08-27 15:20:00,ATM-2,PE,77000.0,77182.91,67.65,37692720,6386540
2026-08-27 15:25:00,ATM-2,PE,76700.0,76933.59,0.15,25273420,2507060
2026-08-27 15:30:00,ATM-2,PE,76700.0,76933.59,0.05,2316940,1744660
2026-08-27 15:35:00,ATM-2,PE,76700.0,76933.59,0.05,84600,1699800
2026-08-27 09:15:00,ATM-1,CE,77400.0,77515.13,224.1,6243160,695560
2026-08-27 09:20:00,ATM-1,CE,77400.0,77483.71,200.0,1870160,1192120
2026-08-27 09:25:00,ATM-1,CE,77300.0,77397.03,233.65,1923840,716080
2026-08-27 09:30:00,ATM-1,CE,77300.0,77421.64,235.6,1628940,947540
2026-08-27 09:35:00,ATM-1,CE,77300.0,77389.84,220.4,1323500,1081760
2026-08-27 09:40:00,ATM-1,CE,77300.0,77442.61,244.15,1134180,1284060
2026-08-27 09:45:00,ATM-1,CE,77400.0,77506.41,188.7,3846780,3140360
2026-08-27 09:50:00,ATM-1,CE,77400.0,77459.35,161.7,2848460,3130020
2026-08-27 09:55:00,ATM-1,CE,77300.0,77411.45,208.65,1120740,1386600
2026-08-27 10:00:00,ATM-1,CE,77300.0,77389.69,195.45,1560580,1872940
2026-08-27 10:05:00,ATM-1,CE,77300.0,77395.9,204.65,1034020,1921260
