ts,side,strike,spot,close,oi
2026-09-01 09:30:00,PE,24100.0,24066.35,61.1,18871710
2026-09-01 09:35:00,PE,24100.0,24041.25,73.5,18966025
2026-09-01 09:40:00,PE,24100.0,24030.15,81.5,17258930
2026-09-01 09:45:00,PE,24050.0,24021.35,48.95,27084915
2026-09-01 09:50:00,PE,24050.0,24023.0,51.2,26606710
2026-09-01 09:55:00,PE,24050.0,24019.0,52.7,24302655
2026-09-01 10:00:00,PE,24100.0,24033.95,79.2,12687090
2026-09-01 10:05:00,PE,24100.0,24034.0,79.65,13390910
2026-09-01 10:10:00,PE,24100.0,24036.25,77.15,13344305
2026-09-01 10:15:00,PE,24100.0,24050.2,65.15,14034085
2026-09-01 10:20:00,PE,24100.0,24062.5,60.1,15210975
2026-09-01 10:25:00,PE,24100.0,24062.8,58.9,17110860
2026-09-01 10:30:00,PE,24100.0,24067.3,57.3,18563805
2026-09-01 10:35:00,PE,24100.0,24069.1,56.3,19866275
2026-09-01 10:40:00,PE,24100.0,24066.0,57.5,20164235
2026-09-01 10:45:00,PE,24100.0,24069.6,54.65,21027565
2026-09-01 10:50:00,PE,24150.0,24088.65,76.9,7070440
2026-09-01 10:55:00,PE,24150.0,24083.65,79.6,7772700
2026-09-01 11:00:00,PE,24150.0,24077.4,81.0,8145345
2026-09-01 11:05:00,PE,24150.0,24094.75,67.75,8153470
2026-09-01 11:10:00,PE,24150.0,24108.75,58.0,9615515
2026-09-01 11:15:00,PE,24150.0,24123.95,50.45,11710400
2026-09-01 11:20:00,PE,24150.0,24121.7,50.8,14278095
2026-09-01 11:25:00,PE,24200.0,24127.9,80.1,11253255
2026-09-01 11:30:00,PE,24200.0,24126.65,79.95,12745720
2026-09-01 11:35:00,PE,24150.0,24113.4,53.25,18382000
2026-09-01 11:40:00,PE,24150.0,24119.0,51.1,17726800
2026-09-01 11:45:00,PE,24150.0,24111.55,55.75,17946370
2026-09-01 11:50:00,PE,24150.0,24119.65,53.2,17772235
2026-09-01 11:55:00,PE,24150.0,24118.65,51.7,18278130
2026-09-01 12:00:00,PE,24150.0,24124.2,48.2,18812690
2026-09-01 12:05:00,PE,24200.0,24129.1,79.35,12762685
2026-09-01 12:10:00,PE,24150.0,24118.5,49.15,20010900
2026-09-01 12:15:00,PE,24150.0,24111.65,54.85,19369545
2026-09-01 12:20:00,PE,24150.0,24098.75,63.0,19097000
2026-09-01 12:25:00,PE,24150.0,24110.9,57.15,18044065
