,minute,preCAS_pct,CAS_pct,preCAS_pts,CAS_pts
203,203,73.2882021409499,79.74560533522221,230.47523629056377,250.78234553252696
204,204,73.18561271663381,79.6714685957226,230.15261517120962,250.54920183333888
205,205,73.07636592768793,79.59255930036552,229.80905810798868,250.3010494982882
206,206,72.97539480874538,79.51966288619784,229.4915262022114,250.0718063487875
207,207,72.88207252254507,79.45231884170832,229.19804818890407,249.86002417767304
208,208,72.7832269406091,79.3810208246048,228.8872006283491,249.6358076345059
209,209,72.68288853447751,79.30867956684413,228.5716584648544,249.4083103294979
210,210,72.58245371653868,79.2363027351776,228.25581310748385,249.1807011523997
211,211,72.47269454225864,79.15724538421921,227.91064470536367,248.93208321512793
212,212,72.3553477157379,79.07276791051984,227.54161480996117,248.666420186928
213,213,72.24592465905039,78.99403685720098,227.19750342355837,248.4188283837866
214,214,72.13786740004151,78.91632853400678,226.8576871697078,248.17445284138375
215,215,72.02759868469326,78.83707098825865,226.51091637327772,247.92520533563948
216,216,71.92764225834,78.7652615783173,226.19657545196242,247.6993805747552
217,217,71.83313074548217,78.69739540808197,225.89935758303182,247.48595643329463
218,218,71.7434614175663,78.63303472657118,225.61736731808196,247.2835562809414
219,219,71.65493949233738,78.56952483667567,225.33898538158974,247.08383168062574
220,220,71.57751764411377,78.51400091216715,225.095510739804,246.9092211806128
221,221,71.49685815469574,78.45617719578732,224.84185443033493,246.72737834224972
222,222,71.39926227408992,78.38624225351055,224.5349369049145,246.50744836886588
223,223,71.30305862984855,78.31733745338597,224.2323976558837,246.29075796541292
224,224,71.19453894377808,78.2396502557605,223.89112717088574,246.04644885826565
225,225,71.0706079729763,78.150980914054,223.50139159346872,245.7676033294556
226,226,70.92661929535068,78.04802867691836,223.04857895064924,245.4438412437812
227,227,70.7990327310749,77.95686516455397,222.6473473377846,245.1571520981961
228,228,70.66255394353662,77.85941182387816,222.21815164342115,244.85068282942666
229,229,70.5264135757172,77.7622661486769,221.79002020445478,244.54518110073695
230,230,70.39459032175567,77.66826409987237,221.3754651366835,244.24956538392144
231,231,70.2843357343972,77.58969030067205,221.02873876966623,244.00246811030956
232,232,70.17004204421276,77.50828413173967,220.66931031485,243.74646365840454
233,233,70.05636883008562,77.42736662116265,220.31183312042413,243.49199592928198
234,234,69.94993994646391,77.35164830325752,219.9771377481229,243.25387851473351
235,235,69.84897191489077,77.27985306539512,219.65961555144168,243.0280983219127
236,236,69.74924679143466,77.20897802653506,219.34600202673755,242.80521195205802
237,237,69.64261659343047,77.13323566182203,219.01067356509157,242.56701891560078
238,238,69.53890101325055,77.05960353982249,218.68451093385374,242.33546212718647
239,239,69.4230072268576,76.9773722885208,218.3200505292698,242.07686297315377
240,240,69.30231276153593,76.89178732326398,217.940493047965,241.80771712819842
241,241,69.17851413587705,76.80405708159553,217.55117366684135,241.5318248619442
242,242,69.06050574211156,76.72048297766177,217.18006328832416,241.26900273247156
243,243,68.93033298676632,76.62835408238944,216.77069867477985,240.97927767049987
244,244,68.81308270240228,76.54542510054553,216.40197238317342,240.71848430775572
245,245,68.70019376219345,76.46562944721215,216.0469615572947,240.46754457230418
