,minute,preCAS_pct,CAS_pct,preCAS_pts,CAS_pts
333,333,36.914882710940866,57.936240373421086,50.75840619824339,79.66302495122363
334,334,36.5069027511672,57.736856373792676,50.19742886340828,79.3888695618698
335,335,36.0984778748255,57.53878141791332,49.63583976295922,79.11651412336141
336,336,35.71229224753041,57.35291052885672,49.104829896514275,78.86093942301522
337,337,35.34896636188268,57.17931276469045,48.605252448836836,78.62224041650188
338,338,34.98661405376092,57.00741822191956,48.10701368192713,78.3858833598224
339,339,34.61380880781317,56.831866714117254,47.59440200021527,78.14449793239146
340,340,34.25115064149671,56.662371311897054,47.09574267462176,77.91143972272585
341,341,33.88089526722774,56.490636720920875,46.5866370970316,77.67530260168132
342,342,33.50393739730741,56.31716647946031,46.068315507583065,77.43677894041684
343,343,33.084038368753006,56.12558137041799,45.49094931030959,77.17334711909825
344,344,32.25066406544571,55.75054454985289,44.34504965423639,76.65766699553933
345,345,31.211450451653917,55.29273747299142,42.91611847900731,76.02817677746862
346,346,30.041163978285173,54.79058830821012,41.30696055078897,75.33771565701318
347,347,28.742287360280084,54.250300312208076,39.520989632383134,74.59481318648795
348,348,27.356216853469302,53.69402939792948,37.61512607174245,73.82993401175736
349,349,26.368447762412377,53.31068749311887,36.256931731900295,73.30283429781412
350,350,25.55006035979946,53.00147794621931,35.13163924391847,72.87766746456691
351,351,24.82089375696478,52.7324738112743,34.12902642505378,72.507783554669
352,352,24.15346384939437,52.49166597737507,33.211302302168406,72.17666989667669
353,353,23.51842858462514,52.267394680093595,32.338121201424656,71.86829417474473
354,354,22.91071639912544,52.05722751824414,31.502509662177545,71.57931180808737
355,355,22.260112158414085,51.83707700711848,30.607921032899867,71.2766022165124
356,356,21.580525701676734,51.61248743259381,29.67348150919861,70.9677888595561
357,357,20.913888576480304,51.39750279083493,28.75684747157993,70.67218240027978
358,358,20.269959523118867,51.19482491465976,27.8714373049188,70.39349789119296
359,359,19.661564457661964,51.00778525141846,27.03488679754537,70.13631611233359
360,360,19.110323084851203,50.841991658450766,26.276923302618343,69.90834793476097
361,361,18.605361463794075,50.841991658450766,25.582595021072848,69.90834793476097
362,362,18.114935000639193,50.841991658450766,24.90825275586485,69.90834793476097
363,363,17.63921564564936,50.841991658450766,24.25413294066675,69.90834793476097
364,364,17.15936011499137,50.841991658450766,23.59432583434773,69.90834793476097
365,365,16.641542502190116,50.841991658450766,22.882320410059037,69.90834793476097
366,366,16.094746532705834,50.841991658450766,22.1304693979896,69.90834793476097
367,367,15.561167782913255,50.841991658450766,21.396792221421038,69.90834793476097
368,368,15.065070937177664,50.841991658450766,20.714653112197993,69.90834793476097
369,369,14.613085781832801,50.841991658450766,20.093168105995574,69.90834793476097
370,370,14.267987357849737,50.841991658450766,19.618653636585805,69.90834793476097
371,371,13.990986090643782,50.841991658450766,19.237773573973527,69.90834793476097
372,372,13.713748572357606,50.841991658450766,18.856568663294183,69.90834793476097
373,373,13.441682175158192,50.841991658450766,18.482474106091445,69.90834793476097
374,374,13.317246193234563,50.841991658450766,18.311373139426724,69.90834793476097
