index,cond,k,window,n,signals_per_day,k_share,p0_med,otm_pts_med,p_2x,p_3x,p_5x,p_10x,net_mean,net_median,p_net_pos,p_lose_half,take5_mean,take3_mean
NIFTY,ANY,2,11:15–11:45,1404,,,7.677423838609457,100.0,21.866096866096864,8.76068376068376,2.1367521367521367,0.8547008547008548,-14.726300664146958,-44.42264009495431,26.495726495726498,46.15384615384615,-15.433015376417286,-16.62198984661238
NIFTY,ANY,2,11:45–12:15,1404,,,6.727355077671973,100.0,22.293447293447294,7.905982905982905,1.4245014245014245,0.07122507122507123,-15.618497108746002,-46.454169878002986,25.0,46.86609686609687,-17.676979254812576,-18.795771102873374
NIFTY,ANY,2,12:15–12:45,1404,,,5.465113918323368,100.0,23.931623931623932,9.401709401709402,2.492877492877493,0.2136752136752137,-13.422501336064144,-49.87773685579137,23.219373219373217,49.85754985754986,-15.991257160186493,-18.700730460070993
NIFTY,ANY,2,12:45–13:15,1404,,,4.84876319152886,100.0,26.282051282051285,13.176638176638178,4.344729344729345,0.641025641025641,-10.990667941177836,-50.0,22.507122507122507,58.119658119658126,-11.545924284674708,-17.041193602812648
NIFTY,ANY,2,13:15–13:45,1404,,,3.9880335436077985,100.0,26.21082621082621,14.031339031339032,5.128205128205128,0.5698005698005698,-18.896639448601878,-50.0,20.584045584045583,62.96296296296296,-16.87459907979193,-19.66926466022947
NIFTY,ANY,2,13:45–14:15,1404,,,3.092373927495146,100.0,28.133903133903132,16.23931623931624,6.766381766381767,1.3532763532763532,-6.758074791329795,-50.0,21.082621082621085,67.16524216524216,-16.029670922835,-18.445891947185412
NIFTY,ANY,2,14:15–14:55,1872,,,2.0464768076363953,100.0,23.824786324786324,14.209401709401709,7.745726495726496,2.403846153846154,14.802142272901031,-50.0,20.726495726495727,68.53632478632478,-10.705074527279852,-20.33776672121554
NIFTY,ANY,2,all,15912,,,6.058996186387731,100.0,24.516088486676722,11.701860231271995,4.047259929612871,0.8358471593765712,-5.764805028365464,-50.0,25.51533433886375,51.66540975364505,-10.945115286120332,-14.875669114759004
NIFTY,ANY,3,09:15–09:45,1404,,,6.156609990960419,150.0,27.849002849002847,15.74074074074074,5.128205128205128,0.2136752136752137,-11.292650917543542,-50.0,26.139601139601137,59.04558404558404,-8.602413939354989,-13.799444908261977
NIFTY,ANY,3,09:45–10:15,1404,,,3.6702281628433866,150.0,25.56980056980057,13.88888888888889,5.128205128205128,1.4245014245014245,-5.57112260621243,-50.0,23.86039886039886,55.05698005698005,-9.64068098352345,-14.511008545506368
NIFTY,ANY,3,10:15–10:45,1404,,,3.4372689647075276,150.0,20.726495726495727,11.538461538461538,5.3418803418803416,0.9971509971509971,-4.179833046449824,-50.0,20.014245014245013,59.33048433048433,-15.000461407774749,-21.22827516011257
NIFTY,ANY,3,10:45–11:15,1404,,,2.8120246675696308,150.0,22.72079772079772,13.176638176638178,5.270655270655271,1.4245014245014245,-1.7385198969170026,-50.0,21.50997150997151,62.10826210826211,-14.910937704566901,-18.945640764229417
NIFTY,ANY,3,11:15–11:45,1404,,,2.58137952636514,150.0,18.945868945868945,8.333333333333332,2.7065527065527064,0.8547008547008548,-23.80751530263948,-50.0,15.384615384615385,67.09401709401709,-27.02816452172519,-28.828520838177514
NIFTY,ANY,3,11:45–12:15,1404,,,2.095827002629278,150.0,17.94871794871795,8.11965811965812,2.564102564102564,0.7122507122507122,-23.37813136586253,-50.0,14.67236467236467,70.15669515669516,-27.67613410271762,-29.80016327127362
NIFTY,ANY,3,12:15–12:45,1404,,,1.5,150.0,18.37606837606838,8.831908831908832,3.561253561253561,0.7834757834757835,-22.221997400056708,-50.0,12.749287749287749,73.71794871794873,-27.0551628170328,-30.741101803454757
NIFTY,ANY,3,12:45–13:15,1404,,,1.5,150.0,18.51851851851852,11.03988603988604,5.1994301994302,0.7834757834757835,-23.04930621514028,-50.0,12.606837606837606,77.63532763532763,-23.270792896362863,-29.417531200057322
NIFTY,ANY,3,13:15–13:45,1404,,,1.5,150.0,17.45014245014245,9.25925925925926,4.487179487179487,0.7834757834757835,-32.74779530690164,-50.0,10.185185185185185,82.05128205128204,-29.28851711230167,-33.35851655223867
NIFTY,ANY,3,13:45–14:15,1404,,,1.5,150.0,16.168091168091166,8.333333333333332,2.492877492877493,0.5698005698005698,-35.07752733065261,-50.0,7.977207977207977,84.75783475783476,-37.62140381926802,-35.98227187919711
NIFTY,ANY,3,14:15–14:55,1872,,,1.5,150.0,11.324786324786325,6.677350427350428,2.9914529914529915,1.6025641025641024,-21.081941489998908,-50.0,8.600427350427351,86.64529914529915,-34.766939225618,-37.42259613850451
